counter_party,timestamp,in_frequency,out_frequency,total_eth_received,total_eth_sent
0x370eee0cf840c93577e33bdf73d3f2f2362f04c4,2024-01-12 02:52:47,0,1,0.0,0.498
0x37c17aebe49090b4bd6d88c86f1131dade3fbe5e,2024-01-12 02:35:35,0,1,0.0,0.0857122
0x37e4ec06e70c071fbecff5518aa75668610f258d,2024-01-12 05:12:23,0,1,0.0,0.68731001
0x3821e85aaa05d87eba05f1454dfde5cd883ddaa5,2024-01-12 12:21:11,1,0,6.629903473844,0.0
0x385aa35f83dc54524fd25f3f3e3b3350e2ab7516,2024-01-12 17:48:11,1,0,0.991850609245,0.0
0x38e0100fd95fbae09934f6e84d4751f96272297c,2024-01-12 03:10:47,0,1,0.0,0.17911991
0x394268d5f0993ca01b8892f2f8228b9a02fdabdf,2024-01-12 02:21:23,0,1,0.0,0.039958
0x3990b9769573cf0ee4c587fdbb90607652b40964,2024-01-12 11:13:11,0,1,0.0,6.31466855
0x399f146b87fa30f2a128a62be6009443d7ce460c,2024-01-12 22:48:23,1,0,1.985320845243,0.0
0x3a743549d65aa318062840b53039da8f129e6636,2024-01-12 17:55:23,0,1,0.0,0.0554425
0x3a92b0f6ccf37b6f86efb93125424a0d1a124fc1,2024-01-12 15:15:23,1,0,4.38266298038,0.0
0x3aa59732df68a0cead2bf31df505e7689ab5764f,2024-01-12 22:42:23,1,0,0.999340501807,0.0
0x3ac6568b68649d1b40648bc28249699057ea2733,2024-01-12 13:52:23,0,1,0.0,0.008
0x3acc995a65e240adf8a5c7d69652f3fac321fa34,2024-01-12 12:21:11,1,0,6.600981357326,0.0
0x3b01bab608e12b77098e7f1b2da41abd6adbe6f2,2024-01-12 20:18:23,0,2,0.0,0.0177361
0x3b622e36f6171870266e653b79d9f54b0efdd48b,2024-01-12 04:44:35,0,1,0.0,0.61518386
0x3bab1fc6f0e2265b5fea6a23d154bc4b0c67f1f9,2024-01-12 23:44:23,0,1,0.0,0.0097
0x3baf177b5463d06a246597bd8b003c9be3978a11,2024-01-12 23:01:11,0,1,0.0,0.01118789
0x3c55ff7c0451b22e0ecf77ccb0857b5732745bfa,2024-01-12 15:41:47,0,1,0.0,0.0088891
0x3c7af96a6e025777b7ce686ea3607ce8d9f605f2,2024-01-12 17:50:59,0,1,0.0,0.1203775
0x3c8477eda7e069d938faf631a15ae3e73f05b735,2024-01-12 06:33:23,0,1,0.0,0.57229
0x3cdf6d72008399680f9d4b05c04791900e3b4659,2024-01-12 08:48:35,0,1,0.0,1.12
0x3d00396754cadb303ecf6269b80acdf8e86e75a9,2024-01-12 02:21:35,0,2,0.0,0.6136817
0x3d14bb4b9a5c25e85560677a4a0bf9f59ad482fc,2024-01-12 12:51:47,0,1,0.0,0.14560531
0x3d558810efce79fe0bbfcf361a4da8b95a303b5a,2024-01-12 07:30:59,0,1,0.0,0.1579399
0x3d6368af596ade57d610a5b1ce5f04fd934c7afb,2024-01-12 12:11:47,0,1,0.0,0.0224
0x3d79b21bb34350f40fd892dd5d272b41a9632742,2024-01-12 20:32:23,0,1,0.0,0.00940628
0x3dc05acfed8647e21fc2bf57ed10ed3c8da4b4a7,2024-01-12 15:56:23,0,1,0.0,0.0933046
0x3def6927aabf55d6080557a8755a08a60710aff5,2024-01-12 11:16:11,0,1,0.0,0.0224
0x3e2b3b24449cb28c41b66d8c68f6f7399aa8f0d1,2024-01-12 19:55:35,0,1,0.0,0.1423555
0x3ea6b145dffdff692f8ece0c45a05cc536c5a244,2024-01-12 23:13:35,0,1,0.0,0.3200028
0x3ec4777074efd43e26dc1d9d44d6ad870f7217e7,2024-01-12 13:33:47,0,1,0.0,0.07663461
0x3f016771bb3e2feda564c928830d86679a0e7ff3,2024-01-12 11:03:23,1,0,2.019752239919,0.0
0x3f29662aeb523c782bc00389a40b1a8456b999f8,2024-01-12 10:24:23,1,0,5.258392086886,0.0
0x3f2d74a2dfb72ba19f6f2e25e8324648c9a0d7da,2024-01-12 16:17:35,0,1,0.0,0.79291825
0x3f315c098325b3bd25c4d9dccad5c77b47a1d631,2024-01-12 13:52:23,0,1,0.0,0.008
0x3f95664dcdfc9e67d754f50bdcc8218b5b67401b,2024-01-12 12:30:35,1,0,6.815124529192,0.0
0x3fa71a96a09ba6184d23ca6539ab993d57ba5b01,2024-01-12 15:00:23,1,0,1.2420179662750002,0.0
0x3fad3e4f786d033833d7df2b676c1cbaf834f749,2024-01-12 12:36:47,0,1,0.0,7.9583
0x3fb8ae97aec1fc8096017463b700aa0ac0c4b3fc,2024-01-12 19:49:11,0,1,0.0,0.0078
0x3ff146c0142c6ac4102d776505211f51e6c5368c,2024-01-12 19:58:47,0,1,0.0,0.1846132
0x4053569c00561a1bc342287800e153d68838c23b,2024-01-12 17:34:35,0,1,0.0,0.01
0x4062248fea68b1bb1a8d4403b5daac9d5f1b8a92,2024-01-12 11:51:23,1,0,6.653958210272,0.0
0x40eb57d571195604ee58fee434acb0cd192398ab,2024-01-12 15:36:59,0,1,0.0,0.00909329
0x41082a8ecf5f799a2eef3541dc4b5c0b077bb21a,2024-01-12 12:12:23,1,0,6.496477740831,0.0
0x410cfe926a46685365deac82f4c0b7a580f1797e,2024-01-12 15:34:23,0,1,0.0,0.10098051
0x4117f30a35e0a936eabaf8d24382a44f8e2d19b2,2024-01-12 14:00:35,0,1,0.0,0.0622237
0x4125dfeb59755d363071c26aba6f904d9627d6fb,2024-01-12 08:03:23,0,1,0.0,1.01835892
0x417c7318a8b39172578e79ee181622f5c2b67a71,2024-01-12 14:39:47,0,1,0.0,0.067
0x41f9ae67f10c4c00816df3f0430319f11b3a9c80,2024-01-12 18:50:23,0,1,0.0,1.5846118
0x4264069e3ab2a598b2e561e0a599e77a13730ab7,2024-01-12 03:47:59,0,1,0.0,1.8
0x4305c1ebd37e8f66785349bf6beed90c77e8207c,2024-01-12 14:50:11,0,1,0.0,0.3760216
0x4324e20b9f593564c4f8ac2e527d686b5dcd8c4e,2024-01-12 12:34:11,0,1,0.0,6.52598
0x433ecb5e6ceebc92528af6948e91345275ee4271,2024-01-12 20:07:11,0,1,0.0,0.0178801
0x433f602ae1c1e0d3b120a6020a5986b83bece5de,2024-01-12 12:42:11,1,0,7.862646746314001,0.0
0x4471c5b2c96cede1fcc2a6cb93f8df702edb0c1d,2024-01-12 18:42:11,0,1,0.0,0.0207772
0x44b7098ba777fb736e3656858ad31362b450830f,2024-01-12 10:30:23,1,0,5.268012182078,0.0
0x455630f0cd5960ce1cc22302a98fc076a7f55c5a,2024-01-12 08:49:47,0,2,0.0,3.4044881
0x45570fe52d8747de122cbcbe88cb42246e1b8f92,2024-01-12 08:36:35,0,1,0.0,0.4512961
0x458805054b39128115500c2d803d46e157000103,2024-01-12 12:33:23,0,1,0.0,0.0764215
0x45a5fcc8579df38db3aab3d51533176cad9ee8c4,2024-01-12 21:45:11,0,1,0.0,0.0486
0x45af3b96de2916bb0c1b845f85cc9b12380e4da4,2024-01-12 16:58:23,0,1,0.0,1.11250144
0x45f707e26a18547192820dcf01a05ad2712dadb4,2024-01-12 21:24:23,0,1,0.0,0.018
0x460c4ca61f5e5cfe376c262d568d45dc248527dd,2024-01-12 07:23:35,0,1,0.0,0.00794435
0x46205e067aa64baf310ac1965e4f9cb1fe0a0c62,2024-01-12 11:09:11,1,0,5.417227540038,0.0
0x46365f39cafa9a2cec1749af365f5b62eaef9094,2024-01-12 12:02:47,0,1,0.0,0.01589144
0x463d0e9f42126bfedebdba48c4f3002fc0250c12,2024-01-12 13:04:59,0,1,0.0,7.63232
0x464c82dbf52ed0f3e90e2b24a878fbff7cf754e3,2024-01-12 15:21:11,1,0,2.457157468383,0.0
0x467dff5627f13b71a10a62c9d79a34be4043ae69,2024-01-12 06:04:47,0,1,0.0,0.02877156
0x4690e76bdaeeeacf322c2c23f327763a238c4407,2024-01-12 12:54:23,0,1,0.0,0.0298481
0x46a13c964602a56c4d4fdbc8e15a289ae4e0abea,2024-01-12 10:35:11,0,1,0.0,0.0708271
0x46dcd9ea1695b9ee6ff107e562288591e1269cff,2024-01-12 14:31:35,0,1,0.0,0.0125927
0x4758aa8c87d4df1e3565ed6c48459b2424dd1dcd,2024-01-12 19:52:35,0,1,0.0,0.02569524
0x47823093493eda8ee0a96d30e21093df2a3036d9,2024-01-12 14:19:11,0,1,0.0,0.0103876
0x47a100f5cbea9521fbe0a9e0633569c1953c6883,2024-01-12 10:47:47,0,1,0.0,0.01
0x47c2bc01ee071d4f4f98b236fce841672ea19215,2024-01-12 20:18:11,1,0,2.383607045528,0.0
0x47c7987c232b350d408d7c0e5703a64fad55f1bc,2024-01-12 19:31:47,0,1,0.0,0.0131848
0x47db3de230bfd385317fc55137be50742646e303,2024-01-12 15:17:47,0,1,0.0,0.13632398
0x47e93f998b64bf7939090e9f686310c9c9ee69a7,2024-01-12 18:24:59,0,1,0.0,0.0115864
0x48e45e1400f68bd645e02d224f80215a723454dd,2024-01-12 13:41:59,0,1,0.0,0.0078
0x4976780d516b4e8a66011b5877333062bccf75ab,2024-01-12 15:27:11,1,0,1.195278289593,0.0
0x499dcb59c8ab5b38cee2f8b500c55ce2e456b075,2024-01-12 21:33:59,0,1,0.0,0.0384086
0x49c24a196c933defd7b14d5745f5d75a8a4b8c0f,2024-01-12 11:49:47,0,1,0.0,0.0224
0x49c8c6301fe4db765205daa67091a02bc4698220,2024-01-12 18:59:23,0,1,0.0,0.3707269
0x49d8363ad6282a5f86d79c7d573504e52e7c2ece,2024-01-12 03:11:59,0,1,0.0,0.829168
0x4a08f86f1a14e26b85bc99d7c2c3ac9ed5443c30,2024-01-12 09:49:35,0,1,0.0,1.47165
0x4a6a02291510beac3217627657f1a679b53b7177,2024-01-12 22:09:11,1,0,2.627098927397,0.0
0x4a6c90025c8d18527fc3006e8f1dc6ce3a5fcd02,2024-01-12 20:48:35,0,1,0.0,0.03487498
0x4ae879549617ec14419b72a619d3b896e7634507,2024-01-12 12:34:47,0,1,0.0,7.01037
0x4affe52407364f8e9e9d9a957c9982126d48e453,2024-01-12 12:36:23,1,0,7.173376977431,0.0
0x4b14bd63cc86863d42c20521ff1cf2dada4e49d9,2024-01-12 15:39:47,0,1,0.0,9.0958
0x4b9b084b4ac124067ca14fa921264b5e19e3dd0e,2024-01-12 12:39:23,0,1,0.0,6.61698
0x4bc6b99257e601b69c3aadeaa7ee4dcc1e4284c2,2024-01-12 10:37:11,0,1,0.0,0.13006199
0x4bcca897358fb12e8bc11f4c74266e8b9d2407a3,2024-01-12 02:30:23,0,1,0.0,0.0963016
0x4bf11c4b6540e0266c7ff0324d415671a0050f8e,2024-01-12 18:41:11,0,2,0.0,1.06493
0x4c0ad02855de91e57132d00b5292fa70b3232d92,2024-01-12 20:16:11,0,1,0.0,0.0561418
0x4c822761b8bdaedbcc92bb25157af26ad0aa4586,2024-01-12 07:48:23,1,0,1.155105145524,0.0
0x4c8307b5221b80e3aa8807ebdf363fd7458fa71b,2024-01-12 19:52:35,0,1,0.0,0.1238477
0x4cdb94ae3d1c8d0bd069c2855aa381498644e1c5,2024-01-12 02:41:47,0,1,0.0,0.0115
0x4d07e010aff560de7870a85792e952f42ad7d6b7,2024-01-12 16:27:23,0,1,0.0,0.0455524
0x4d156ff35c3559354780a7c67ff5ea663584b381,2024-01-12 12:40:47,0,1,0.0,6.55419
0x4d2b5176c15529b414465525c7a8d4e08cf1652f,2024-01-12 12:00:23,0,1,0.0,4.02268574
0x4d82a9164279a8e64a8cd47041003d74d826cb0b,2024-01-12 12:33:23,0,1,0.0,7.9183
0x4dc552999436f08ec245f532de89c0db87e7dd42,2024-01-12 13:10:47,0,1,0.0,0.0151828
0x4de82b127b1917f07beb6674c65613c447765d57,2024-01-12 04:54:23,0,1,0.0,1.07552076
0x4e507ffac1b52b318d831e81b3c8434da30849f1,2024-01-12 14:55:47,0,3,0.0,81.3217908
0x4ebd0c084c58c76d38c76309e0c1600f2961d95e,2024-01-12 18:52:59,0,1,0.0,0.01590791
0x4ebe9f2c043d60515dc9a3a551b2e1388309aceb,2024-01-12 03:37:35,0,1,0.0,1.0841
0x4ee3058803cc20e7adff39b6f34516240b9ef167,2024-01-12 19:51:11,1,0,1.009328979667,0.0
0x4efa92ff631af6a476d8bb7227bfb928635fc5b7,2024-01-12 03:36:47,0,1,0.0,4.43661224
0x4efa9bbc81ddf835e8b8b89c0fb8e7507adac5b7,2024-01-12 03:37:59,1,0,4.436612239999e-06,0.0
0x4f0f96dede2d4d52c3791486a74530a4920eb0e0,2024-01-12 12:49:35,0,1,0.0,0.0097793
0x4f1b869c4b6b200d6c0257048a541c2aa0522eb0,2024-01-12 12:33:23,0,1,0.0,7.0465
0x4f3233fd3fe16de21878adebdc3aca69a276db57,2024-01-12 14:54:11,0,1,0.0,0.008
0x4fe50ca22b86048dd8125c3d895d44b3275e7565,2024-01-12 18:33:23,0,1,0.0,0.1530448
0x50443b85664721257f64d40bc687cadbe62f65cc,2024-01-12 08:12:47,0,1,0.0,4.485
0x50578bd035eecbbbb35d63e7d91cf8d78b0bd38e,2024-01-12 20:30:23,2,0,2.8313013826090003,0.0
0x5062b6f5f3e054af8fe72bbfc776eb1487343589,2024-01-12 17:25:59,0,2,0.0,0.0496999999999999
0x50feb4580d54711d52c94f641e265339401870fb,2024-01-12 20:36:59,0,1,0.0,0.998
0x5102a2892b326c1a78677508264fa3ddd86b01fd,2024-01-12 19:53:47,0,1,0.0,0.0846133
0x513053e213a3fb7059f4d78a1ad6e7c9ca45fddd,2024-01-12 16:03:11,0,2,0.0,0.4004259
0x517d3e50a15fef672d945bea02008dd52165bb94,2024-01-12 08:07:23,0,1,0.0,0.098
0x51971c86b04516062c1e708cdc048cb04fbe959f,2024-01-12 01:42:23,2,0,2448.140538986342,0.0
0x51fdb8b4d2e34ec6378669f30dde29ea08475b5b,2024-01-12 02:54:59,0,1,0.0,0.06415434
0x52a76dcef33ceeb3e8993a92db78a168784ddd2b,2024-01-12 17:51:11,0,1,0.0,0.0090889
0x52ddb237efd0e3e0e8859357f588ae323540d25b,2024-01-12 11:40:47,0,1,0.0,0.0224
0x530d7c000e8ea4b36942c4ed6ba7dda5d7cca81d,2024-01-12 15:54:11,1,0,1.00727524426,0.0
0x533daa8109208a390eb6ced2bf3b1d732d06d7c1,2024-01-12 20:06:23,1,0,1.107578580993,0.0
0x535080cff25f5915e0b8d0d317bd0ba1597b2eea,2024-01-12 12:30:35,1,0,7.291352705653,0.0
0x536234bda9b4870f2e0c861661b25bdba077e901,2024-01-12 13:52:23,0,1,0.0,0.008
0x53c0a54e1de5a20c98487fab91bf1a8f45710a2e,2024-01-12 10:12:35,0,1,0.0,1.029967
0x53c0b61ed8f7963ee5c80850a4c18fc56daa8a03,2024-01-12 23:01:23,0,1,0.0,0.0080709
0x53e7bf21b13df099ef72ef5bcf4e027b095e93dd,2024-01-12 04:12:35,0,1,0.0,0.3690433
0x53f6ad4666e317553d2c80f6f407f13ce930dc56,2024-01-12 19:42:59,0,1,0.0,1.8684277
0x54c3ba223927cfa65208d3fceeb185c0ed74b8de,2024-01-12 16:12:47,0,1,0.0,0.0647332
0x54ec69490580db5b7c2cada1b912aa7ef0330d5e,2024-01-12 02:17:23,0,1,0.0,0.204793
0x556af66051725e5db02c55605b4da6e1bc4dbbef,2024-01-12 04:18:47,0,1,0.0,0.0113866
0x55bdf0ede8672f02a223128058f3882bacafa0c9,2024-01-12 06:41:47,0,2,0.0,3.0442314
0x55d105dd325a5093542eb487ad45067fa6a6fe40,2024-01-12 04:40:23,0,1,0.0,0.018
0x563f7a0205e64b390846940302e969b6a9670599,2024-01-12 14:09:35,0,1,0.0,3.96992564
0x56434a7983707a1aed187cc1a2f38ae6ebc999c3,2024-01-12 12:15:23,1,0,7.676165235891,0.0
0x56662e99902272aa49d77e120393e823304f7c21,2024-01-12 06:18:47,0,1,0.0,0.0103876
0x56665ec3901abc0a69babcb3b6f4ec4782f95901,2024-01-12 22:39:59,0,1,0.0,0.01135438
0x570d33776a8f7d48df034cf650ce0cead37d980e,2024-01-12 08:39:47,0,1,0.0,0.128
0x571d93ede505d35f62e7ef4ad3d831b5a7741062,2024-01-12 15:56:23,0,1,0.0,0.008
0x5723583197e4a462534a2db4147983345d8cbcc8,2024-01-12 02:40:59,0,1,0.0,0.198
0x579a16803e6f8b04e63b22c967c18f2f712bf438,2024-01-12 17:25:59,0,1,0.0,1.058
0x57e002cab61c724833d550dabcd35c5bf66dc484,2024-01-12 02:19:47,0,1,0.0,0.028
0x580d2f3385da54194bcd5da0a29301d3817cd6aa,2024-01-12 19:34:47,0,1,0.0,18.777825340000003
0x58989f6996fd4c04b5c0f734df75e4116262b410,2024-01-12 03:39:35,0,1,0.0,0.0231034
0x58ef6e9f01993866588d0b2b563ae28c67db8d4e,2024-01-12 21:41:47,0,2,0.0,0.0158
0x58f531d98cac943a7a2c1686e3b5f06252f7cbc1,2024-01-12 14:45:47,0,1,0.0,0.188
0x5908829e93eac52419ed1717263e305d2787152f,2024-01-12 03:50:23,0,1,0.0,0.088
0x593b5c7e66f5619b8f18e75cd30b223b8db76ce6,2024-01-12 15:09:47,0,1,0.0,0.0361
0x59ad0bfe723bac0c847b2efa94c4227e0b4a062d,2024-01-12 13:00:11,0,1,0.0,2.2928
0x59baa1b5de1158d5ca7654ecde1599964ca37ea6,2024-01-12 15:07:23,0,1,0.0,0.0094885
0x5a07920c610cf169de5bc0fea4aadf5a64931090,2024-01-12 21:24:23,0,1,0.0,1.09999785
0x5a7ca6697a07f74bde6e719be55dedca00127f27,2024-01-12 11:27:47,0,1,0.0,0.1662
0x5ac595359e43a199539b5ab444aa9c8c0b9264fb,2024-01-12 17:15:47,0,1,0.0,0.1611
0x5ba1ed6c0296990c20e737815625ce8c547715ff,2024-01-12 08:01:47,0,1,0.0,0.10338
0x5bba7b51a8a1680e2af939083b36929945a1511f,2024-01-12 11:40:47,0,1,0.0,0.0224
0x5bdf85216ec1e38d6458c870992a69e38e03f7ef,2024-01-12 09:38:11,0,1,0.0,95.66953954169618
0x5c20246c393ec9f733058dbc61b502547a3ee5c0,2024-01-12 19:39:11,1,0,1.049197218757,0.0
0x5c68279ec42c13932b762430ea7101331e06502f,2024-01-12 06:49:59,0,1,0.0,0.0680299
0x5c78dc197329b0ed8a4025692275897d210355c2,2024-01-12 17:59:23,0,1,0.0,0.0090889
0x5c9c08818ea9f4479db38badf433233a3df8c7e5,2024-01-12 12:35:11,0,1,0.0,6.91092
0x5d0681fb53e066fb5d0129f455a9532827d986b1,2024-01-12 03:48:47,0,1,0.0,0.00786405
0x5d08154d8346c5081cae5ed1b368a98c69b9ccb0,2024-01-12 11:31:11,0,1,0.0,0.00989898
0x5d4e1e76f19ce825b34e57ce8627ead45f4da15a,2024-01-12 11:51:11,0,1,0.0,0.0224
0x5d627561e84f68179c5e23dab891c4569ed73f3b,2024-01-12 17:30:23,0,1,0.0,0.0432547
0x5d81dce3c3ea417ee4a573a3b79906a2793dab33,2024-01-12 12:13:47,0,1,0.0,0.0224
0x5da5d1eb757ee3244ce22f2e5bdafe280f89fbb2,2024-01-12 18:04:35,0,1,0.0,0.1743235
0x5dd81bd1db758e63617cbed90b92a221ff44a3ad,2024-01-12 11:16:11,0,1,0.0,0.0224
0x5e016c84ce21bbc33eec6a9fece8e1dc32f1e8e5,2024-01-12 12:41:11,0,1,0.0,0.059447
0x5e16ada9761901977bb4fe6335b55548115040e2,2024-01-12 22:17:59,0,1,0.0,0.08607085
0x5e5eaab240abc4e1a194cd3a400a38e8e2258fc1,2024-01-12 15:57:23,1,0,1.189991600022,0.0
0x5eb74a1a1c7a1b276362edfaf660af3084997ba1,2024-01-12 12:15:23,1,0,7.824763146961001,0.0
0x5ee165e2b00016d302241d89e7e45bbf2ae8c89f,2024-01-12 09:21:23,0,1,0.0,0.0325696
0x5f10b682489a1eda2f8bb2fee48de4b3c401246f,2024-01-12 20:41:35,0,1,0.0,0.2069908
0x5f557b0be31f48c3914bb4552a3f718645dc8f88,2024-01-12 02:49:47,0,1,0.0,0.00786152
0x5fd85de46fb006e968c5bff41d76b3fb464d819b,2024-01-12 18:57:47,0,1,0.0,0.00799
0x6036c86e5849f858bd0cc345922f8eec1b48e25e,2024-01-12 15:30:35,0,1,0.0,4.21546366
0x60915eae0a1e15184bad98ca6fb973fb7f9f17ae,2024-01-12 21:52:35,0,1,0.0,0.01720918
0x60a1901fcd2d6f27f5f6d7c18afe15faa7851589,2024-01-12 19:29:23,0,1,0.0,0.0104875
0x60a89561d9d1dc72b34b01e9574ee92d87487481,2024-01-12 10:37:47,0,1,0.0,5.008
0x61df35a0dec371276ef8d49eb8e33bffebcc94c8,2024-01-12 21:37:47,0,3,0.0,0.1441
0x624af2f691bdf7566a82763c7467c74fb072a990,2024-01-12 07:35:47,0,1,0.0,1.498
0x627167efd9e5e3bec70091e437531a8f9616ca55,2024-01-12 12:18:11,0,1,0.0,0.0224
0x62e326c513a5eff24bada949adee19112811c071,2024-01-12 23:36:59,0,1,0.0,0.0096883
0x62fabfee0d16503cbb7132c4c8ca77f5ed6ceb8e,2024-01-12 17:47:11,0,2,0.0,0.04610792
0x6311e645710ad45bbf5870e801a59a03b1dd99ee,2024-01-12 11:40:23,0,1,0.0,0.0224
0x636e297958eb3ee87979891d546e3976e98085f7,2024-01-12 15:41:11,0,1,0.0,1.3645546
0x6385135ac1e0dda12d4fdf90669019d0eace88e8,2024-01-12 12:24:23,1,0,1.127419850621,0.0
0x63b89f0e194c3dd7e2b2f2037d19144cd445a3c2,2024-01-12 03:28:47,0,1,0.0,0.01798
0x63d6648310c5c0cbfe963eedeb2ffca77896bc97,2024-01-12 06:04:11,0,1,0.0,0.00872075
0x63f9e504c698f1598e003c7b007516a2c2b15eb0,2024-01-12 20:16:11,0,2,0.0,0.0265694
0x646715452c3f9f8e31318e6d8808d88f756a07ec,2024-01-12 18:39:11,0,1,0.0,0.0095788
0x64dad676480267738d451a4d8a6b05d31af35daf,2024-01-12 08:36:47,0,1,0.0,0.118
0x6534e0cbdf54d37015318ab8fd3ea6c9002a7033,2024-01-12 07:36:47,0,1,0.0,0.074923
0x6541bd50f969ebad5846615a2b151882452a0168,2024-01-12 11:39:59,0,1,0.0,0.0224
0x656ba4c33751f61f6c0d3952031c46bba55e3d5f,2024-01-12 11:21:11,1,0,1.227657867223,0.0
0x657b362765be47e562e731da8e2fee1d78965f4b,2024-01-12 08:57:23,0,1,0.0,0.128
0x65be54dcda2db558ed73a9dec2666e0cd225838b,2024-01-12 11:52:47,0,1,0.0,0.0224
0x65e6d3233e798b0887ef04a9e56ef845eff162db,2024-01-12 07:08:23,0,1,0.0,0.078
0x65ed1c010ef8163f35fbc4dbbec2123c6bcf2675,2024-01-12 10:24:23,1,0,1.207464331097,0.0
0x65fa75520755e1bf37dc18d1e0ec1c8bc6fb0047,2024-01-12 02:28:23,0,1,0.0,0.07585234
0x6613950116d5111b46abee99de1ee4d42f9f3c7c,2024-01-12 04:12:35,0,1,0.0,0.3287348
0x669eda743b3ba17d0524fa6550e713be1f1b7c97,2024-01-12 05:13:23,0,1,0.0,0.0211768
0x66a3b06122a624d0e974708b1d7891cfc9f0c61a,2024-01-12 12:12:23,1,0,6.704799664303,0.0
0x66d77d6ef51ad9d3d716dfdcd5a8823d4715b62a,2024-01-12 18:18:23,0,2,0.0,0.10589
0x66d7ac87e942013c0d615d9ca404cc9594793b96,2024-01-12 03:09:47,0,1,0.0,1.0033936
0x66dbc9a0d6af4487203cfcf60e6adcaa1378b659,2024-01-12 15:40:47,0,1,0.0,0.218
0x66e19fcb3cc087cc1fcd5e25c8f46d6d422571ea,2024-01-12 03:06:47,0,1,0.0,2.9972
0x6701d39202cf1d3eac9aff7e3e544fa7d56fd78b,2024-01-12 12:51:59,0,1,0.0,0.0078
0x6709efaddbee90dbef5bcf160dbdbd072d56027a,2024-01-12 09:45:35,0,1,0.0,0.01
0x67d2267f5d3f701ab5b665b15b34928644307328,2024-01-12 21:11:23,0,1,0.0,0.0131848
0x67d8148fb2858069b58e58c02ab416c583bbd68d,2024-01-12 11:49:47,0,1,0.0,0.0224
0x67da7023b059a38a2260db622d850cbe662fc73e,2024-01-12 03:51:35,0,1,0.0,0.00808696
0x67f53789a174afa50f5c176d72ac5b3e4490a198,2024-01-12 19:23:47,0,1,0.0,0.0191
0x68203520c385b944c670a9734b98e566c5d4de31,2024-01-12 08:54:23,0,1,0.0,0.0133846
0x683deb2a7ff8bd33a575f225e42694b694f20960,2024-01-12 08:44:23,0,1,0.0,0.138
0x6872a5a82d58c6bc5db9abacc5e66ea64d6fdd2a,2024-01-12 17:11:59,0,1,0.0,0.0356623
0x688fb99b0c8c0095ba463cfcf9d4e589797ef02d,2024-01-12 05:06:35,1,0,3.458354910308,0.0
0x69329dbba9bc59f3f751688018bf2c5af5d73ef6,2024-01-12 06:06:23,1,0,1.199078644445,0.0
0x69511cf8e55cfe9ba57974b58d3d12996d24279f,2024-01-12 17:51:11,0,1,0.0,5.67141838
0x6991fe9df938b6627436edad433ebbb752c0b95d,2024-01-12 11:25:47,0,1,0.0,0.0078
0x69ea7dcc37207c0c56fd1f7bf9457c68c4de84a3,2024-01-12 06:05:23,0,1,0.0,0.079918
0x6a0eea86ab78a96b37a6c067b9308561bbc0f2ea,2024-01-12 13:52:23,0,1,0.0,0.008
